time,open,high,low,close,volume
2019-01-14 01:28:00,108.433,108.433,108.423,108.428,118.0
2019-01-14 01:29:00,108.428,108.428,108.416,108.42,145.0
2019-01-14 01:30:00,108.421,108.422,108.411,108.412,129.0
2019-01-14 01:31:00,108.411,108.417,108.403,108.416,168.0
2019-01-14 01:32:00,108.417,108.428,108.415,108.428,171.0
2019-01-14 01:33:00,108.427,108.43,108.427,108.429,133.0
2019-01-14 01:34:00,108.428,108.436,108.428,108.43,137.0
2019-01-14 01:35:00,108.429,108.447,108.429,108.447,122.0
2019-01-14 01:36:00,108.447,108.456,108.447,108.453,118.0
2019-01-14 01:37:00,108.454,108.461,108.453,108.459,144.0
2019-01-14 01:38:00,108.459,108.467,108.459,108.467,125.0
2019-01-14 01:39:00,108.468,108.469,108.46,108.462,105.0
2019-01-14 01:40:00,108.462,108.464,108.462,108.463,97.0
2019-01-14 01:41:00,108.463,108.464,108.462,108.462,78.0
2019-01-14 01:42:00,108.463,108.463,108.453,108.455,86.0
2019-01-14 01:43:00,108.455,108.456,108.454,108.454,40.0
2019-01-14 01:44:00,108.454,108.455,108.452,108.453,80.0
2019-01-14 01:45:00,108.454,108.457,108.445,108.454,76.0
2019-01-14 01:46:00,108.453,108.454,108.452,108.453,42.0
2019-01-14 01:47:00,108.453,108.453,108.452,108.453,57.0
2019-01-14 01:48:00,108.453,108.453,108.452,108.453,109.0
2019-01-14 01:49:00,108.453,108.453,108.442,108.444,80.0
2019-01-14 01:50:00,108.444,108.445,108.444,108.444,91.0
2019-01-14 01:51:00,108.444,108.448,108.444,108.447,88.0
2019-01-14 01:52:00,108.447,108.458,108.447,108.455,101.0
2019-01-14 01:53:00,108.456,108.46,108.454,108.46,70.0
2019-01-14 01:54:00,108.46,108.46,108.455,108.456,62.0
2019-01-14 01:55:00,108.456,108.456,108.449,108.453,116.0
2019-01-14 01:56:00,108.453,108.454,108.45,108.453,113.0
2019-01-14 01:57:00,108.453,108.454,108.451,108.453,132.0
2019-01-14 01:58:00,108.453,108.454,108.452,108.453,80.0
2019-01-14 01:59:00,108.453,108.454,108.441,108.442,105.0
2019-01-14 02:00:00,108.443,108.462,108.442,108.448,96.0
2019-01-14 02:01:00,108.448,108.471,108.448,108.471,70.0
2019-01-14 02:02:00,108.472,108.472,108.457,108.465,93.0
2019-01-14 02:03:00,108.464,108.465,108.457,108.465,80.0
2019-01-14 02:04:00,108.466,108.469,108.465,108.465,55.0
2019-01-14 02:05:00,108.465,108.467,108.46,108.465,70.0
2019-01-14 02:06:00,108.465,108.468,108.458,108.466,67.0
2019-01-14 02:07:00,108.466,108.468,108.443,108.443,65.0
2019-01-14 02:08:00,108.443,108.445,108.441,108.443,45.0
2019-01-14 02:09:00,108.443,108.444,108.442,108.443,39.0
2019-01-14 02:10:00,108.443,108.444,108.442,108.443,55.0
2019-01-14 02:11:00,108.443,108.459,108.442,108.459,84.0
2019-01-14 02:12:00,108.459,108.459,108.456,108.456,41.0
2019-01-14 02:13:00,108.456,108.458,108.456,108.458,56.0
2019-01-14 02:14:00,108.459,108.461,108.455,108.455,57.0
2019-01-14 02:15:00,108.455,108.456,108.44,108.443,58.0
2019-01-14 02:16:00,108.444,108.45,108.443,108.448,114.0
2019-01-14 02:17:00,108.448,108.454,108.443,108.445,66.0
2019-01-14 02:18:00,108.445,108.445,108.443,108.443,56.0
2019-01-14 02:19:00,108.443,108.443,108.432,108.432,112.0
2019-01-14 02:20:00,108.432,108.439,108.432,108.436,111.0
2019-01-14 02:21:00,108.436,108.438,108.432,108.433,111.0
2019-01-14 02:22:00,108.434,108.434,108.429,108.429,122.0
2019-01-14 02:23:00,108.429,108.429,108.417,108.418,105.0
2019-01-14 02:24:00,108.417,108.434,108.417,108.432,91.0
2019-01-14 02:25:00,108.431,108.434,108.429,108.431,71.0
2019-01-14 02:26:00,108.431,108.431,108.429,108.429,34.0
2019-01-14 02:27:00,108.429,108.429,108.418,108.418,59.0
2019-01-14 02:28:00,108.418,108.434,108.418,108.432,46.0
2019-01-14 02:29:00,108.432,108.434,108.431,108.433,36.0
2019-01-14 02:30:00,108.433,108.433,108.431,108.432,40.0
2019-01-14 02:31:00,108.432,108.435,108.432,108.435,44.0
2019-01-14 02:32:00,108.435,108.444,108.435,108.442,54.0
2019-01-14 02:33:00,108.441,108.452,108.44,108.447,72.0
2019-01-14 02:34:00,108.447,108.447,108.434,108.434,39.0
2019-01-14 02:35:00,108.434,108.435,108.423,108.424,73.0
2019-01-14 02:36:00,108.424,108.437,108.423,108.437,133.0
2019-01-14 02:37:00,108.437,108.439,108.435,108.438,94.0
2019-01-14 02:38:00,108.438,108.44,108.435,108.436,53.0
2019-01-14 02:39:00,108.436,108.442,108.428,108.43,55.0
2019-01-14 02:40:00,108.433,108.433,108.428,108.43,67.0
2019-01-14 02:41:00,108.43,108.435,108.43,108.431,87.0
2019-01-14 02:42:00,108.431,108.432,108.43,108.43,61.0
2019-01-14 02:43:00,108.43,108.443,108.43,108.442,66.0
2019-01-14 02:44:00,108.442,108.442,108.44,108.442,38.0
2019-01-14 02:45:00,108.442,108.442,108.432,108.432,50.0
2019-01-14 02:46:00,108.432,108.432,108.423,108.43,66.0
2019-01-14 02:47:00,108.43,108.43,108.429,108.429,55.0
2019-01-14 02:48:00,108.429,108.43,108.429,108.429,50.0
2019-01-14 02:49:00,108.429,108.433,108.428,108.433,53.0
2019-01-14 02:50:00,108.434,108.438,108.434,108.436,78.0
2019-01-14 02:51:00,108.436,108.439,108.435,108.437,65.0
2019-01-14 02:52:00,108.437,108.443,108.436,108.443,73.0
2019-01-14 02:53:00,108.443,108.443,108.441,108.442,35.0
2019-01-14 02:54:00,108.442,108.443,108.441,108.441,59.0
2019-01-14 02:55:00,108.441,108.441,108.417,108.417,79.0
2019-01-14 02:56:00,108.416,108.418,108.415,108.417,48.0
2019-01-14 02:57:00,108.417,108.418,108.417,108.417,60.0
2019-01-14 02:58:00,108.417,108.418,108.413,108.413,53.0
2019-01-14 02:59:00,108.415,108.43,108.415,108.429,98.0
2019-01-14 03:00:00,108.429,108.429,108.412,108.417,89.0
2019-01-14 03:01:00,108.417,108.424,108.417,108.424,45.0
2019-01-14 03:02:00,108.424,108.424,108.423,108.423,44.0
2019-01-14 03:03:00,108.423,108.423,108.414,108.414,58.0
2019-01-14 03:04:00,108.414,108.419,108.414,108.418,101.0
2019-01-14 03:05:00,108.417,108.418,108.417,108.418,71.0
2019-01-14 03:06:00,108.418,108.433,108.418,108.424,118.0
2019-01-14 03:07:00,108.423,108.424,108.416,108.417,62.0
2019-01-14 03:08:00,108.417,108.417,108.411,108.411,100.0
2019-01-14 03:09:00,108.412,108.42,108.411,108.419,108.0
2019-01-14 03:10:00,108.418,108.426,108.417,108.426,142.0
2019-01-14 03:11:00,108.425,108.431,108.424,108.428,123.0
2019-01-14 03:12:00,108.428,108.429,108.424,108.425,116.0
2019-01-14 03:13:00,108.425,108.436,108.424,108.434,141.0
2019-01-14 03:14:00,108.434,108.435,108.429,108.43,62.0
2019-01-14 03:15:00,108.43,108.435,108.426,108.43,64.0
2019-01-14 03:16:00,108.43,108.436,108.43,108.433,123.0
2019-01-14 03:17:00,108.434,108.436,108.43,108.43,57.0
2019-01-14 03:18:00,108.43,108.431,108.428,108.43,52.0
2019-01-14 03:19:00,108.43,108.433,108.43,108.432,53.0
2019-01-14 03:20:00,108.432,108.432,108.429,108.429,51.0
2019-01-14 03:21:00,108.429,108.431,108.425,108.428,61.0
2019-01-14 03:22:00,108.429,108.43,108.424,108.43,77.0
2019-01-14 03:23:00,108.43,108.43,108.424,108.424,45.0
2019-01-14 03:24:00,108.424,108.425,108.395,108.403,82.0
2019-01-14 03:25:00,108.404,108.407,108.396,108.397,82.0
2019-01-14 03:26:00,108.397,108.41,108.392,108.41,162.0
2019-01-14 03:27:00,108.409,108.409,108.402,108.404,92.0
2019-01-14 03:28:00,108.404,108.409,108.404,108.408,92.0
2019-01-14 03:29:00,108.408,108.408,108.401,108.403,75.0
2019-01-14 03:30:00,108.405,108.405,108.393,108.399,127.0
2019-01-14 03:31:00,108.398,108.407,108.398,108.407,106.0
2019-01-14 03:32:00,108.406,108.408,108.388,108.394,117.0
2019-01-14 03:33:00,108.394,108.398,108.383,108.39,119.0
2019-01-14 03:34:00,108.389,108.403,108.389,108.402,140.0
2019-01-14 03:35:00,108.403,108.411,108.39,108.39,113.0
2019-01-14 03:36:00,108.39,108.396,108.382,108.382,129.0
2019-01-14 03:37:00,108.383,108.384,108.35,108.351,150.0
2019-01-14 03:38:00,108.349,108.367,108.337,108.363,99.0
2019-01-14 03:39:00,108.363,108.363,108.354,108.355,133.0
2019-01-14 03:40:00,108.355,108.361,108.353,108.359,137.0
2019-01-14 03:41:00,108.359,108.361,108.339,108.34,97.0
2019-01-14 03:42:00,108.34,108.34,108.325,108.326,103.0
2019-01-14 03:43:00,108.327,108.327,108.3,108.308,140.0
2019-01-14 03:44:00,108.308,108.309,108.287,108.29,131.0
2019-01-14 03:45:00,108.29,108.297,108.286,108.295,109.0
2019-01-14 03:46:00,108.295,108.303,108.295,108.299,109.0
2019-01-14 03:47:00,108.299,108.303,108.296,108.296,120.0
2019-01-14 03:48:00,108.296,108.298,108.261,108.269,96.0
2019-01-14 03:49:00,108.271,108.277,108.248,108.248,98.0
2019-01-14 03:50:00,108.247,108.247,108.21,108.212,148.0
2019-01-14 03:51:00,108.211,108.231,108.211,108.229,99.0
2019-01-14 03:52:00,108.229,108.231,108.184,108.188,118.0
2019-01-14 03:53:00,108.188,108.212,108.188,108.212,130.0
2019-01-14 03:54:00,108.212,108.213,108.187,108.187,114.0
2019-01-14 03:55:00,108.187,108.189,108.161,108.162,104.0
2019-01-14 03:56:00,108.162,108.164,108.157,108.161,110.0
2019-01-14 03:57:00,108.162,108.2,108.162,108.188,118.0
2019-01-14 03:58:00,108.188,108.198,108.188,108.189,90.0
2019-01-14 03:59:00,108.189,108.198,108.189,108.193,100.0
2019-01-14 04:00:00,108.194,108.2,108.193,108.197,81.0
2019-01-14 04:01:00,108.197,108.224,108.197,108.224,126.0
2019-01-14 04:02:00,108.224,108.224,108.212,108.217,123.0
2019-01-14 04:03:00,108.218,108.225,108.211,108.223,74.0
2019-01-14 04:04:00,108.223,108.223,108.2,108.206,98.0
2019-01-14 04:05:00,108.205,108.226,108.202,108.226,70.0
2019-01-14 04:06:00,108.225,108.225,108.207,108.22,96.0
2019-01-14 04:07:00,108.222,108.222,108.206,108.212,58.0
2019-01-14 04:08:00,108.212,108.237,108.212,108.236,74.0
2019-01-14 04:09:00,108.237,108.237,108.223,108.232,71.0
2019-01-14 04:10:00,108.233,108.234,108.222,108.224,93.0
2019-01-14 04:11:00,108.224,108.238,108.224,108.237,80.0
2019-01-14 04:12:00,108.237,108.249,108.237,108.242,78.0
2019-01-14 04:13:00,108.242,108.243,108.238,108.24,79.0
2019-01-14 04:14:00,108.24,108.242,108.235,108.24,80.0
2019-01-14 04:15:00,108.24,108.24,108.235,108.235,64.0
2019-01-14 04:16:00,108.235,108.235,108.227,108.228,70.0
2019-01-14 04:17:00,108.228,108.235,108.228,108.233,61.0
2019-01-14 04:18:00,108.233,108.243,108.232,108.236,84.0
2019-01-14 04:19:00,108.236,108.246,108.236,108.246,73.0
2019-01-14 04:20:00,108.246,108.247,108.245,108.247,54.0
2019-01-14 04:21:00,108.247,108.247,108.217,108.217,79.0
2019-01-14 04:22:00,108.218,108.228,108.217,108.226,80.0
2019-01-14 04:23:00,108.226,108.227,108.207,108.209,69.0
2019-01-14 04:24:00,108.208,108.208,108.202,108.205,60.0
2019-01-14 04:25:00,108.205,108.206,108.198,108.204,63.0
2019-01-14 04:26:00,108.204,108.205,108.192,108.193,63.0
2019-01-14 04:27:00,108.193,108.194,108.185,108.193,79.0
2019-01-14 04:28:00,108.193,108.194,108.186,108.187,76.0
2019-01-14 04:29:00,108.187,108.215,108.187,108.208,98.0
2019-01-14 04:30:00,108.208,108.209,108.198,108.199,92.0
2019-01-14 04:31:00,108.199,108.212,108.198,108.21,101.0
2019-01-14 04:32:00,108.21,108.212,108.21,108.211,100.0
2019-01-14 04:33:00,108.211,108.212,108.206,108.208,84.0
2019-01-14 04:34:00,108.208,108.209,108.205,108.206,60.0
2019-01-14 04:35:00,108.206,108.206,108.187,108.193,94.0
2019-01-14 04:36:00,108.193,108.193,108.181,108.189,110.0
2019-01-14 04:37:00,108.189,108.189,108.186,108.188,87.0
2019-01-14 04:38:00,108.188,108.189,108.187,108.187,94.0
2019-01-14 04:39:00,108.187,108.189,108.182,108.186,97.0
2019-01-14 04:40:00,108.186,108.188,108.158,108.158,93.0
2019-01-14 04:41:00,108.158,108.173,108.158,108.166,89.0
2019-01-14 04:42:00,108.166,108.166,108.163,108.165,95.0
2019-01-14 04:43:00,108.165,108.171,108.165,108.171,99.0
2019-01-14 04:44:00,108.172,108.188,108.171,108.186,90.0
2019-01-14 04:45:00,108.186,108.207,108.184,108.206,115.0
2019-01-14 04:46:00,108.206,108.212,108.201,108.201,96.0
2019-01-14 04:47:00,108.201,108.201,108.193,108.195,65.0
2019-01-14 04:48:00,108.195,108.206,108.195,108.206,67.0
2019-01-14 04:49:00,108.206,108.206,108.204,108.204,94.0
2019-01-14 04:50:00,108.204,108.213,108.201,108.213,81.0
2019-01-14 04:51:00,108.213,108.216,108.211,108.216,72.0
2019-01-14 04:52:00,108.216,108.217,108.206,108.207,74.0
2019-01-14 04:53:00,108.208,108.209,108.205,108.205,99.0
2019-01-14 04:54:00,108.205,108.212,108.205,108.211,89.0
2019-01-14 04:55:00,108.212,108.216,108.211,108.214,72.0
2019-01-14 04:56:00,108.214,108.216,108.213,108.214,64.0
2019-01-14 04:57:00,108.213,108.227,108.213,108.226,93.0
2019-01-14 04:58:00,108.226,108.231,108.222,108.23,133.0
2019-01-14 04:59:00,108.23,108.23,108.214,108.218,110.0
2019-01-14 05:00:00,108.22,108.223,108.218,108.221,91.0
2019-01-14 05:01:00,108.221,108.221,108.187,108.187,100.0
2019-01-14 05:02:00,108.188,108.19,108.175,108.176,91.0
2019-01-14 05:03:00,108.179,108.18,108.173,108.174,102.0
2019-01-14 05:04:00,108.174,108.174,108.16,108.168,136.0
2019-01-14 05:05:00,108.167,108.167,108.152,108.152,126.0
2019-01-14 05:06:00,108.153,108.153,108.12,108.128,159.0
2019-01-14 05:07:00,108.128,108.146,108.126,108.141,95.0
2019-01-14 05:08:00,108.141,108.143,108.139,108.142,83.0
2019-01-14 05:09:00,108.145,108.147,108.136,108.144,126.0
2019-01-14 05:10:00,108.145,108.146,108.106,108.111,115.0
2019-01-14 05:11:00,108.112,108.112,108.075,108.076,117.0
2019-01-14 05:12:00,108.08,108.085,108.071,108.078,123.0
2019-01-14 05:13:00,108.078,108.085,108.076,108.083,83.0
2019-01-14 05:14:00,108.084,108.088,108.082,108.083,118.0
2019-01-14 05:15:00,108.086,108.086,108.066,108.074,133.0
2019-01-14 05:16:00,108.082,108.084,108.05,108.051,146.0
2019-01-14 05:17:00,108.053,108.064,108.051,108.063,67.0
2019-01-14 05:18:00,108.063,108.077,108.062,108.075,70.0
2019-01-14 05:19:00,108.076,108.082,108.07,108.082,104.0
2019-01-14 05:20:00,108.082,108.082,108.079,108.08,135.0
2019-01-14 05:21:00,108.079,108.081,108.062,108.062,76.0
2019-01-14 05:22:00,108.062,108.081,108.061,108.081,74.0
2019-01-14 05:23:00,108.081,108.103,108.081,108.103,103.0
2019-01-14 05:24:00,108.109,108.112,108.101,108.105,99.0
2019-01-14 05:25:00,108.105,108.11,108.104,108.109,83.0
2019-01-14 05:26:00,108.11,108.112,108.104,108.104,59.0
2019-01-14 05:27:00,108.104,108.111,108.104,108.11,48.0
2019-01-14 05:28:00,108.11,108.11,108.109,108.109,46.0
2019-01-14 05:29:00,108.109,108.11,108.098,108.098,62.0
2019-01-14 05:30:00,108.098,108.098,108.092,108.096,80.0
2019-01-14 05:31:00,108.094,108.1,108.09,108.097,104.0
2019-01-14 05:32:00,108.097,108.097,108.088,108.089,67.0
2019-01-14 05:33:00,108.09,108.09,108.081,108.087,97.0
2019-01-14 05:34:00,108.087,108.093,108.087,108.092,65.0
2019-01-14 05:35:00,108.092,108.107,108.092,108.104,62.0
2019-01-14 05:36:00,108.104,108.107,108.099,108.1,72.0
2019-01-14 05:37:00,108.1,108.106,108.093,108.097,63.0
2019-01-14 05:38:00,108.098,108.107,108.098,108.107,50.0
2019-01-14 05:39:00,108.107,108.108,108.107,108.107,41.0
2019-01-14 05:40:00,108.107,108.108,108.104,108.105,49.0
2019-01-14 05:41:00,108.105,108.123,108.104,108.121,74.0
2019-01-14 05:42:00,108.12,108.123,108.107,108.113,89.0
2019-01-14 05:43:00,108.113,108.114,108.108,108.108,59.0
2019-01-14 05:44:00,108.108,108.126,108.108,108.126,74.0
2019-01-14 05:45:00,108.125,108.126,108.123,108.125,50.0
2019-01-14 05:46:00,108.125,108.131,108.122,108.122,75.0
2019-01-14 05:47:00,108.122,108.125,108.118,108.122,52.0
2019-01-14 05:48:00,108.122,108.133,108.121,108.127,54.0
2019-01-14 05:49:00,108.127,108.132,108.119,108.129,54.0
2019-01-14 05:50:00,108.13,108.132,108.128,108.128,36.0
2019-01-14 05:51:00,108.128,108.129,108.127,108.128,33.0
2019-01-14 05:52:00,108.128,108.129,108.128,108.129,29.0
2019-01-14 05:53:00,108.129,108.133,108.129,108.129,34.0
2019-01-14 05:54:00,108.129,108.132,108.129,108.13,42.0
2019-01-14 05:55:00,108.13,108.136,108.13,108.134,54.0
2019-01-14 05:56:00,108.135,108.135,108.131,108.135,48.0
2019-01-14 05:57:00,108.135,108.137,108.131,108.137,54.0
2019-01-14 05:58:00,108.137,108.137,108.133,108.133,41.0
2019-01-14 05:59:00,108.133,108.145,108.132,108.14,52.0
2019-01-14 06:00:00,108.141,108.145,108.135,108.138,67.0
2019-01-14 06:01:00,108.137,108.137,108.127,108.127,63.0
2019-01-14 06:02:00,108.127,108.128,108.127,108.127,62.0
2019-01-14 06:03:00,108.127,108.128,108.12,108.12,73.0
2019-01-14 06:04:00,108.12,108.12,108.113,108.113,101.0
2019-01-14 06:05:00,108.112,108.112,108.104,108.107,81.0
2019-01-14 06:06:00,108.109,108.111,108.106,108.108,110.0
2019-01-14 06:07:00,108.107,108.115,108.104,108.114,87.0
2019-01-14 06:08:00,108.114,108.114,108.106,108.106,83.0
2019-01-14 06:09:00,108.106,108.106,108.091,108.097,134.0
2019-01-14 06:10:00,108.096,108.097,108.096,108.097,73.0
2019-01-14 06:11:00,108.097,108.098,108.095,108.097,43.0
2019-01-14 06:12:00,108.097,108.098,108.097,108.098,38.0
2019-01-14 06:13:00,108.098,108.118,108.098,108.116,55.0
2019-01-14 06:14:00,108.117,108.119,108.117,108.119,36.0
2019-01-14 06:15:00,108.119,108.119,108.118,108.119,33.0
2019-01-14 06:16:00,108.117,108.119,108.116,108.117,44.0
2019-01-14 06:17:00,108.117,108.118,108.117,108.117,33.0
2019-01-14 06:18:00,108.117,108.117,108.116,108.116,30.0
2019-01-14 06:19:00,108.116,108.117,108.113,108.115,39.0
2019-01-14 06:20:00,108.115,108.117,108.114,108.116,36.0
2019-01-14 06:21:00,108.116,108.122,108.116,108.122,36.0
2019-01-14 06:22:00,108.122,108.124,108.122,108.123,29.0
2019-01-14 06:23:00,108.123,108.13,108.123,108.129,47.0
2019-01-14 06:24:00,108.129,108.13,108.128,108.129,42.0
2019-01-14 06:25:00,108.129,108.136,108.129,108.136,51.0
2019-01-14 06:26:00,108.137,108.14,108.129,108.129,60.0
2019-01-14 06:27:00,108.129,108.13,108.126,108.126,54.0
2019-01-14 06:28:00,108.126,108.13,108.126,108.127,47.0
2019-01-14 06:29:00,108.127,108.127,108.116,108.123,77.0
2019-01-14 06:30:00,108.122,108.126,108.116,108.118,138.0
2019-01-14 06:31:00,108.118,108.122,108.117,108.122,66.0
2019-01-14 06:32:00,108.122,108.126,108.121,108.122,46.0
2019-01-14 06:33:00,108.122,108.123,108.121,108.122,34.0
2019-01-14 06:34:00,108.122,108.122,108.121,108.121,30.0
2019-01-14 06:35:00,108.121,108.124,108.121,108.124,33.0
2019-01-14 06:36:00,108.124,108.124,108.124,108.124,22.0
2019-01-14 06:37:00,108.124,108.128,108.124,108.128,30.0
2019-01-14 06:38:00,108.128,108.128,108.128,108.128,37.0
2019-01-14 06:39:00,108.128,108.128,108.128,108.128,25.0
2019-01-14 06:40:00,108.128,108.128,108.127,108.127,39.0
2019-01-14 06:41:00,108.127,108.127,108.122,108.122,55.0
2019-01-14 06:42:00,108.122,108.125,108.122,108.125,38.0
2019-01-14 06:43:00,108.125,108.131,108.124,108.129,39.0
2019-01-14 06:44:00,108.129,108.13,108.127,108.128,34.0
2019-01-14 06:45:00,108.128,108.128,108.121,108.128,52.0
2019-01-14 06:46:00,108.128,108.132,108.128,108.128,33.0
2019-01-14 06:47:00,108.128,108.128,108.128,108.128,30.0
2019-01-14 06:48:00,108.128,108.128,108.123,108.123,39.0
2019-01-14 06:49:00,108.123,108.123,108.123,108.123,28.0
2019-01-14 06:50:00,108.123,108.124,108.122,108.124,36.0
2019-01-14 06:51:00,108.124,108.128,108.123,108.126,39.0
2019-01-14 06:52:00,108.126,108.126,108.11,108.11,55.0
2019-01-14 06:53:00,108.11,108.126,108.104,108.126,81.0
2019-01-14 06:54:00,108.126,108.128,108.124,108.127,37.0
2019-01-14 06:55:00,108.127,108.127,108.125,108.127,37.0
2019-01-14 06:56:00,108.127,108.127,108.121,108.121,49.0
2019-01-14 06:57:00,108.121,108.121,108.117,108.12,51.0
2019-01-14 06:58:00,108.12,108.12,108.115,108.116,42.0
2019-01-14 06:59:00,108.116,108.121,108.104,108.105,78.0
2019-01-14 07:00:00,108.105,108.106,108.104,108.104,45.0
2019-01-14 07:01:00,108.104,108.105,108.085,108.087,79.0
2019-01-14 07:02:00,108.086,108.092,108.086,108.086,84.0
2019-01-14 07:03:00,108.086,108.089,108.086,108.087,58.0
2019-01-14 07:04:00,108.081,108.081,108.078,108.079,53.0
2019-01-14 07:05:00,108.079,108.085,108.078,108.078,79.0
2019-01-14 07:06:00,108.078,108.081,108.078,108.081,35.0
2019-01-14 07:07:00,108.08,108.08,108.075,108.075,47.0
2019-01-14 07:08:00,108.075,108.088,108.075,108.088,55.0
2019-01-14 07:09:00,108.088,108.103,108.088,108.102,93.0
2019-01-14 07:10:00,108.102,108.102,108.095,108.097,64.0
2019-01-14 07:11:00,108.096,108.097,108.093,108.094,65.0
2019-01-14 07:12:00,108.094,108.095,108.086,108.087,49.0
2019-01-14 07:13:00,108.087,108.087,108.084,108.084,32.0
2019-01-14 07:14:00,108.084,108.086,108.072,108.077,57.0
2019-01-14 07:15:00,108.077,108.077,108.075,108.075,47.0
2019-01-14 07:16:00,108.075,108.087,108.075,108.086,59.0
2019-01-14 07:17:00,108.086,108.086,108.082,108.084,43.0
2019-01-14 07:18:00,108.084,108.087,108.076,108.086,55.0
2019-01-14 07:19:00,108.086,108.087,108.085,108.086,35.0
2019-01-14 07:20:00,108.086,108.102,108.086,108.102,56.0
2019-01-14 07:21:00,108.102,108.111,108.098,108.104,96.0
2019-01-14 07:22:00,108.104,108.106,108.095,108.098,53.0
2019-01-14 07:23:00,108.1,108.113,108.1,108.111,51.0
2019-01-14 07:24:00,108.112,108.117,108.112,108.116,59.0
2019-01-14 07:25:00,108.117,108.117,108.111,108.111,50.0
2019-01-14 07:26:00,108.111,108.116,108.109,108.111,61.0
2019-01-14 07:27:00,108.111,108.112,108.111,108.112,37.0
2019-01-14 07:28:00,108.112,108.112,108.104,108.105,41.0
2019-01-14 07:29:00,108.105,108.106,108.105,108.106,44.0
2019-01-14 07:30:00,108.106,108.106,108.104,108.104,51.0
2019-01-14 07:31:00,108.104,108.106,108.104,108.105,41.0
2019-01-14 07:32:00,108.105,108.108,108.104,108.108,54.0
2019-01-14 07:33:00,108.108,108.108,108.102,108.105,33.0
2019-01-14 07:34:00,108.105,108.108,108.103,108.107,30.0
2019-01-14 07:35:00,108.107,108.107,108.1,108.1,32.0
2019-01-14 07:36:00,108.1,108.1,108.093,108.093,50.0
2019-01-14 07:37:00,108.094,108.094,108.093,108.094,44.0
2019-01-14 07:38:00,108.094,108.094,108.084,108.084,58.0
2019-01-14 07:39:00,108.084,108.091,108.084,108.087,66.0
2019-01-14 07:40:00,108.087,108.087,108.085,108.087,55.0
2019-01-14 07:41:00,108.086,108.092,108.082,108.086,124.0
2019-01-14 07:42:00,108.085,108.087,108.083,108.086,137.0
2019-01-14 07:43:00,108.087,108.088,108.082,108.082,106.0
2019-01-14 07:44:00,108.082,108.1,108.081,108.087,82.0
2019-01-14 07:45:00,108.087,108.087,108.077,108.08,55.0
2019-01-14 07:46:00,108.08,108.08,108.073,108.074,43.0
2019-01-14 07:47:00,108.074,108.075,108.07,108.074,64.0
2019-01-14 07:48:00,108.076,108.087,108.076,108.085,104.0
2019-01-14 07:49:00,108.086,108.086,108.074,108.075,54.0
2019-01-14 07:50:00,108.075,108.094,108.075,108.091,54.0
2019-01-14 07:51:00,108.091,108.092,108.084,108.087,61.0
2019-01-14 07:52:00,108.087,108.087,108.078,108.08,51.0
2019-01-14 07:53:00,108.08,108.096,108.08,108.096,43.0
2019-01-14 07:54:00,108.096,108.107,108.096,108.105,68.0
2019-01-14 07:55:00,108.105,108.105,108.094,108.101,52.0
2019-01-14 07:56:00,108.1,108.101,108.1,108.101,30.0
2019-01-14 07:57:00,108.101,108.102,108.101,108.101,36.0
2019-01-14 07:58:00,108.101,108.102,108.09,108.091,94.0
2019-01-14 07:59:00,108.092,108.098,108.088,108.097,69.0
2019-01-14 08:00:00,108.098,108.098,108.086,108.088,68.0
2019-01-14 08:01:00,108.087,108.095,108.087,108.091,54.0
2019-01-14 08:02:00,108.09,108.09,108.087,108.088,38.0
2019-01-14 08:03:00,108.094,108.097,108.094,108.095,40.0
2019-01-14 08:04:00,108.095,108.095,108.089,108.089,46.0
2019-01-14 08:05:00,108.089,108.091,108.089,108.09,32.0
2019-01-14 08:06:00,108.09,108.097,108.09,108.096,59.0
2019-01-14 08:07:00,108.097,108.102,108.092,108.094,52.0
2019-01-14 08:08:00,108.092,108.092,108.086,108.086,20.0
2019-01-14 08:09:00,108.087,108.093,108.087,108.092,41.0
2019-01-14 08:10:00,108.092,108.093,108.092,108.092,35.0
2019-01-14 08:11:00,108.092,108.097,108.092,108.097,43.0
2019-01-14 08:12:00,108.096,108.098,108.093,108.093,55.0
2019-01-14 08:13:00,108.093,108.095,108.087,108.088,45.0
2019-01-14 08:14:00,108.088,108.096,108.087,108.094,61.0
2019-01-14 08:15:00,108.094,108.094,108.091,108.092,55.0
2019-01-14 08:16:00,108.093,108.093,108.091,108.093,48.0
2019-01-14 08:17:00,108.092,108.092,108.092,108.092,25.0
2019-01-14 08:18:00,108.092,108.092,108.085,108.085,51.0
2019-01-14 08:19:00,108.085,108.085,108.079,108.08,55.0
2019-01-14 08:20:00,108.078,108.078,108.038,108.04,111.0
2019-01-14 08:21:00,108.044,108.061,108.043,108.061,89.0
2019-01-14 08:22:00,108.064,108.077,108.064,108.065,117.0
2019-01-14 08:23:00,108.064,108.066,108.045,108.046,81.0
2019-01-14 08:24:00,108.045,108.055,108.045,108.049,89.0
2019-01-14 08:25:00,108.049,108.053,108.033,108.051,104.0
2019-01-14 08:26:00,108.05,108.073,108.049,108.068,59.0
2019-01-14 08:27:00,108.068,108.069,108.066,108.068,157.0
2019-01-14 08:28:00,108.068,108.069,108.057,108.058,67.0
2019-01-14 08:29:00,108.058,108.074,108.054,108.071,69.0
2019-01-14 08:30:00,108.072,108.074,108.07,108.074,60.0
